"customer_id","txn_date","txn_type","txn_amount","running_balance"
63,"2020-03-31","purchase",565,-3946
64,"2020-01-08","deposit",442,442
64,"2020-01-25","deposit",993,1435
64,"2020-01-26","deposit",897,2332
64,"2020-02-03","deposit",49,2381
64,"2020-02-11","purchase",464,1917
64,"2020-02-18","withdrawal",363,1554
64,"2020-03-08","deposit",156,1710
64,"2020-03-22","withdrawal",904,806
64,"2020-03-29","purchase",561,245
65,"2020-01-26","deposit",690,690
65,"2020-01-30","purchase",665,25
65,"2020-03-03","purchase",81,-56
65,"2020-03-17","deposit",260,204
65,"2020-03-26","withdrawal",558,-354
65,"2020-03-26","purchase",96,-450
65,"2020-04-10","purchase",931,-1381
66,"2020-01-16","deposit",917,917
66,"2020-01-17","deposit",175,1092
66,"2020-01-20","deposit",463,1555
66,"2020-01-22","deposit",493,2048
66,"2020-01-23","purchase",77,1971
66,"2020-02-20","purchase",422,1549
66,"2020-02-21","withdrawal",57,1492
66,"2020-03-06","purchase",908,584
66,"2020-03-13","withdrawal",528,56
66,"2020-03-24","withdrawal",573,-517
67,"2020-01-22","deposit",79,79
67,"2020-01-23","deposit",125,204
67,"2020-01-23","deposit",705,909
67,"2020-01-26","deposit",684,1593
67,"2020-02-05","deposit",748,2341
67,"2020-02-07","purchase",393,1948
67,"2020-02-18","deposit",617,2565
67,"2020-03-01","deposit",873,3438
67,"2020-03-01","purchase",770,2668
67,"2020-03-18","withdrawal",907,1761
67,"2020-03-24","deposit",289,2050
67,"2020-04-02","deposit",344,2394
67,"2020-04-06","purchase",230,2164
67,"2020-04-09","purchase",191,1973
67,"2020-04-09","purchase",751,1222
68,"2020-01-20","deposit",574,574
68,"2020-02-27","purchase",296,278
68,"2020-03-03","purchase",696,-418
68,"2020-03-08","deposit",488,70
68,"2020-03-17","purchase",536,-466
68,"2020-03-23","purchase",224,-690
68,"2020-03-24","deposit",234,-456
69,"2020-01-10","deposit",124,124
69,"2020-01-17","deposit",901,1025
69,"2020-01-21","withdrawal",812,213
69,"2020-01-22","deposit",3,216
69,"2020-01-23","purchase",193,23
69,"2020-02-08","purchase",976,-953
69,"2020-02-08","purchase",972,-1925
69,"2020-02-14","withdrawal",216,-2141
69,"2020-02-16","deposit",754,-1387
69,"2020-02-19","deposit",168,-1219
69,"2020-02-22","withdrawal",724,-1943
69,"2020-02-22","purchase",451,-2394
69,"2020-02-25","deposit",450,-1944
69,"2020-03-07","deposit",792,-1152
69,"2020-03-11","withdrawal",541,-1693
69,"2020-03-13","purchase",755,-2448
69,"2020-03-16","withdrawal",237,-2685
69,"2020-03-24","deposit",597,-2088
69,"2020-03-27","deposit",187,-1901
69,"2020-03-30","purchase",437,-2338
69,"2020-04-01","purchase",269,-2607
69,"2020-04-04","purchase",478,-3085
70,"2020-01-08","deposit",786,786
70,"2020-01-17","withdrawal",265,521
70,"2020-01-22","deposit",205,726
70,"2020-01-26","purchase",602,124
70,"2020-01-28","withdrawal",591,-467
70,"2020-01-31","withdrawal",117,-584
70,"2020-02-11","deposit",221,-363
70,"2020-02-13","deposit",659,296
70,"2020-02-25","purchase",359,-63
70,"2020-03-09","withdrawal",927,-990
70,"2020-03-17","deposit",337,-653
70,"2020-03-18","withdrawal",62,-715
70,"2020-03-22","withdrawal",934,-1649
70,"2020-03-29","withdrawal",165,-1814
71,"2020-01-14","deposit",128,128
71,"2020-02-17","withdrawal",178,-50
71,"2020-02-25","withdrawal",623,-673
71,"2020-03-14","withdrawal",592,-1265
72,"2020-01-20","deposit",796,796
72,"2020-02-06","deposit",390,1186
72,"2020-02-08","withdrawal",493,693
72,"2020-02-24","withdrawal",932,-239
72,"2020-02-28","withdrawal",564,-803
72,"2020-03-18","deposit",627,-176
72,"2020-03-18","purchase",492,-668
72,"2020-03-24","purchase",800,-1468
72,"2020-03-28","purchase",212,-1680
72,"2020-04-10","purchase",92,-1772
72,"2020-04-17","withdrawal",555,-2327
73,"2020-01-06","deposit",442,442
73,"2020-01-10","deposit",71,513
74,"2020-01-13","deposit",229,229
74,"2020-03-21","deposit",89,318
75,"2020-01-22","deposit",234,234
75,"2020-02-21","deposit",60,294
76,"2020-01-04","deposit",553,553
76,"2020-01-04","deposit",641,1194
76,"2020-01-05","withdrawal",485,709
76,"2020-01-11","deposit",139,848
76,"2020-01-13","withdrawal",900,-52
76,"2020-01-21","withdrawal",775,-827
76,"2020-01-24","deposit",981,154
76,"2020-01-29","deposit",771,925
76,"2020-02-05","purchase",847,78
76,"2020-02-08","deposit",367,445
76,"2020-02-08","deposit",754,1199
76,"2020-02-10","deposit",859,2058
76,"2020-02-14","deposit",716,2774
76,"2020-02-23","purchase",693,2081
76,"2020-03-02","withdrawal",251,1830
76,"2020-03-07","withdrawal",797,1033
76,"2020-03-26","purchase",598,435
77,"2020-01-08","deposit",120,120
77,"2020-02-19","deposit",381,501
77,"2020-03-01","deposit",616,1117
77,"2020-03-07","deposit",92,1209
77,"2020-03-08","withdrawal",412,797
78,"2020-01-28","deposit",986,986
78,"2020-01-31","purchase",292,694
78,"2020-02-03","purchase",935,-241
78,"2020-02-05","purchase",640,-881
78,"2020-02-11","deposit",108,-773
78,"2020-02-12","withdrawal",289,-1062
78,"2020-02-16","deposit",300,-762
78,"2020-03-13","purchase",103,-865
78,"2020-03-22","purchase",511,-1376
78,"2020-03-24","deposit",659,-717
78,"2020-04-14","purchase",259,-976
79,"2020-01-29","deposit",521,521
79,"2020-02-24","deposit",702,1223
79,"2020-02-29","deposit",157,1380
80,"2020-01-25","deposit",795,795
80,"2020-02-18","deposit",395,1190
80,"2020-03-13","purchase",131,1059
80,"2020-03-26","deposit",80,1139
80,"2020-03-31","purchase",517,622
80,"2020-04-16","purchase",423,199
81,"2020-01-25","deposit",403,403
81,"2020-02-12","purchase",802,-399
81,"2020-02-22","withdrawal",558,-957
81,"2020-03-04","deposit",497,-460
81,"2020-03-09","deposit",741,281
81,"2020-03-10","withdrawal",744,-463
81,"2020-03-29","withdrawal",643,-1106
81,"2020-04-01","purchase",224,-1330
81,"2020-04-11","purchase",65,-1395
81,"2020-04-14","deposit",494,-901
81,"2020-04-19","withdrawal",610,-1511
81,"2020-04-20","purchase",473,-1984
82,"2020-01-09","deposit",363,363
82,"2020-01-15","purchase",972,-609
82,"2020-01-16","withdrawal",979,-1588
82,"2020-01-18","withdrawal",193,-1781
82,"2020-01-26","purchase",889,-2670
82,"2020-01-27","deposit",854,-1816
82,"2020-01-28","withdrawal",436,-2252
82,"2020-01-28","withdrawal",760,-3012
82,"2020-01-30","purchase",900,-3912
82,"2020-02-04","purchase",74,-3986
82,"2020-03-06","withdrawal",66,-4052
82,"2020-03-10","withdrawal",764,-4816
82,"2020-03-14","deposit",778,-4038
82,"2020-03-15","deposit",789,-3249
82,"2020-04-02","purchase",946,-4195
82,"2020-04-03","purchase",419,-4614
83,"2020-01-09","deposit",942,942
83,"2020-01-25","deposit",875,1817
83,"2020-01-27","purchase",718,1099
83,"2020-02-09","withdrawal",655,444
83,"2020-02-11","purchase",787,-343
83,"2020-02-19","purchase",308,-651
83,"2020-02-27","purchase",41,-692
83,"2020-03-03","withdrawal",301,-993
83,"2020-03-09","deposit",713,-280
83,"2020-03-18","deposit",617,337
83,"2020-03-21","purchase",827,-490
83,"2020-03-28","purchase",566,-1056
83,"2020-03-30","deposit",247,-809
83,"2020-03-30","deposit",67,-742
83,"2020-04-07","deposit",365,-377
84,"2020-01-23","deposit",968,968
84,"2020-03-05","purchase",359,609
85,"2020-01-11","deposit",467,467
85,"2020-03-23","deposit",609,1076
85,"2020-04-04","purchase",430,646
86,"2020-01-03","deposit",12,12
86,"2020-01-13","deposit",592,604
86,"2020-01-18","withdrawal",681,-77
86,"2020-01-22","deposit",144,67
86,"2020-01-26","deposit",143,210
86,"2020-01-26","deposit",662,872
86,"2020-02-06","purchase",125,747
86,"2020-02-09","withdrawal",993,-246
86,"2020-02-12","withdrawal",582,-828
86,"2020-02-21","withdrawal",541,-1369
86,"2020-02-24","deposit",865,-504
86,"2020-03-02","withdrawal",767,-1271
86,"2020-03-08","withdrawal",217,-1488
86,"2020-03-11","deposit",901,-587
86,"2020-03-20","purchase",595,-1182
86,"2020-03-22","deposit",710,-472
86,"2020-03-26","deposit",772,300
86,"2020-03-28","deposit",356,656
86,"2020-03-30","purchase",563,93
87,"2020-01-13","deposit",777,777
87,"2020-01-21","withdrawal",616,161
87,"2020-01-22","purchase",524,-363
87,"2020-01-29","purchase",2,-365
87,"2020-02-02","withdrawal",661,-1026
87,"2020-02-06","deposit",561,-465
87,"2020-02-14","purchase",183,-648
87,"2020-02-17","withdrawal",107,-755
87,"2020-02-19","purchase",305,-1060
87,"2020-02-19","deposit",376,-684
87,"2020-02-26","purchase",682,-1366
87,"2020-03-05","purchase",197,-1563
87,"2020-04-05","deposit",995,-568
87,"2020-04-10","withdrawal",627,-1195
88,"2020-01-12","deposit",672,672
88,"2020-01-20","deposit",236,908
88,"2020-01-28","purchase",943,-35
88,"2020-02-04","purchase",48,-83
88,"2020-02-04","deposit",188,105
88,"2020-02-17","deposit",732,837
88,"2020-02-26","withdrawal",85,752
88,"2020-03-10","purchase",908,-156
88,"2020-03-27","purchase",580,-736
88,"2020-04-08","withdrawal",84,-820
89,"2020-01-25","deposit",210,210
89,"2020-02-07","withdrawal",86,124
89,"2020-02-14","purchase",537,-413
89,"2020-02-17","purchase",478,-891
89,"2020-02-25","withdrawal",788,-1679
89,"2020-03-01","deposit",922,-757
89,"2020-03-08","purchase",246,-1003
89,"2020-03-19","withdrawal",757,-1760
89,"2020-03-22","withdrawal",418,-2178
89,"2020-03-23","withdrawal",475,-2653
89,"2020-04-01","deposit",415,-2238
89,"2020-04-06","deposit",737,-1501
89,"2020-04-08","deposit",249,-1252
89,"2020-04-16","purchase",864,-2116
89,"2020-04-20","purchase",671,-2787
89,"2020-04-20","withdrawal",360,-3147
90,"2020-01-19","deposit",890,890
90,"2020-01-22","deposit",472,1362
90,"2020-01-22","purchase",25,1337
90,"2020-01-29","withdrawal",434,903
90,"2020-01-31","deposit",869,1772
90,"2020-02-03","deposit",290,2062
90,"2020-02-04","withdrawal",111,1951
90,"2020-02-09","withdrawal",830,1121
90,"2020-02-10","deposit",365,1486
90,"2020-02-12","purchase",393,1093
90,"2020-02-16","withdrawal",978,115
90,"2020-02-23","purchase",534,-419
90,"2020-02-25","withdrawal",217,-636
90,"2020-02-26","purchase",731,-1367
90,"2020-02-29","deposit",132,-1235
90,"2020-03-07","deposit",22,-1213
90,"2020-03-09","deposit",279,-934
90,"2020-03-28","deposit",124,-810
90,"2020-03-30","withdrawal",814,-1624
90,"2020-04-13","withdrawal",222,-1846
91,"2020-01-11","deposit",856,856
91,"2020-01-21","withdrawal",218,638
91,"2020-01-21","purchase",883,-245
91,"2020-01-22","withdrawal",145,-390
91,"2020-01-22","deposit",343,-47
91,"2020-02-08","purchase",533,-580
91,"2020-02-10","withdrawal",238,-818
91,"2020-02-10","withdrawal",476,-1294
91,"2020-02-11","deposit",426,-868
91,"2020-02-12","deposit",796,-72
91,"2020-02-17","withdrawal",871,-943
91,"2020-02-25","purchase",501,-1444
91,"2020-02-25","deposit",485,-959
91,"2020-03-01","purchase",979,-1938
91,"2020-03-14","purchase",322,-2260
91,"2020-03-17","deposit",23,-2237
91,"2020-03-30","deposit",486,-1751
91,"2020-03-31","withdrawal",909,-2660
91,"2020-04-07","deposit",165,-2495
92,"2020-01-05","deposit",985,985
92,"2020-03-19","purchase",50,935
92,"2020-03-22","purchase",793,142
93,"2020-01-11","deposit",557,557
93,"2020-01-18","deposit",435,992
93,"2020-01-20","withdrawal",593,399
93,"2020-02-01","withdrawal",717,-318
93,"2020-02-08","deposit",394,76
93,"2020-02-09","purchase",366,-290
93,"2020-02-13","purchase",16,-306
93,"2020-02-16","deposit",807,501
93,"2020-02-21","deposit",635,1136
93,"2020-02-23","withdrawal",462,674
93,"2020-02-27","deposit",429,1103
93,"2020-03-20","deposit",993,2096
93,"2020-03-27","withdrawal",154,1942
93,"2020-03-29","withdrawal",477,1465
93,"2020-03-30","purchase",279,1186
93,"2020-04-09","withdrawal",218,968
94,"2020-01-01","deposit",902,902
94,"2020-01-13","withdrawal",435,467
94,"2020-01-25","withdrawal",449,18
94,"2020-01-30","withdrawal",784,-766
94,"2020-02-02","withdrawal",738,-1504
94,"2020-02-29","deposit",8,-1496
94,"2020-03-08","withdrawal",736,-2232
94,"2020-03-23","deposit",690,-1542
95,"2020-01-03","deposit",19,19
95,"2020-01-05","deposit",198,217
95,"2020-02-06","withdrawal",608,-391
95,"2020-02-12","withdrawal",622,-1013
95,"2020-02-16","deposit",706,-307
95,"2020-02-23","deposit",911,604
95,"2020-02-24","withdrawal",36,568
95,"2020-02-26","deposit",930,1498
95,"2020-02-27","purchase",538,960
95,"2020-03-07","purchase",321,639
95,"2020-03-10","deposit",387,1026
95,"2020-03-22","deposit",949,1975
95,"2020-03-27","deposit",978,2953
95,"2020-03-28","withdrawal",977,1976
95,"2020-03-30","purchase",530,1446
96,"2020-01-03","deposit",492,492
96,"2020-01-03","deposit",753,1245
96,"2020-01-20","purchase",303,942
96,"2020-01-21","withdrawal",290,652
96,"2020-01-24","deposit",301,953
96,"2020-01-31","deposit",95,1048
96,"2020-02-02","deposit",445,1493
96,"2020-02-13","purchase",30,1463
96,"2020-02-16","withdrawal",65,1398
96,"2020-02-28","deposit",31,1429
96,"2020-02-29","deposit",108,1537
96,"2020-03-04","purchase",311,1226
96,"2020-03-08","deposit",488,1714
96,"2020-03-10","withdrawal",545,1169
96,"2020-03-23","withdrawal",490,679
96,"2020-03-24","withdrawal",417,262
96,"2020-03-28","deposit",891,1153
96,"2020-03-30","purchase",211,942
97,"2020-01-04","deposit",681,681
97,"2020-01-08","deposit",992,1673
97,"2020-01-16","withdrawal",34,1639
97,"2020-01-21","purchase",32,1607
97,"2020-01-22","purchase",984,623
97,"2020-02-03","deposit",227,850
97,"2020-02-06","withdrawal",416,434
97,"2020-02-09","withdrawal",917,-483
97,"2020-02-19","withdrawal",98,-581
97,"2020-02-24","deposit",55,-526
97,"2020-02-24","deposit",286,-240
97,"2020-03-01","withdrawal",249,-489
97,"2020-03-08","deposit",198,-291
97,"2020-03-23","purchase",839,-1130
97,"2020-03-25","purchase",559,-1689
97,"2020-03-30","withdrawal",794,-2483
98,"2020-01-15","deposit",622,622
98,"2020-02-25","withdrawal",108,514
98,"2020-02-29","withdrawal",227,287
98,"2020-03-01","withdrawal",179,108
98,"2020-03-07","deposit",193,301
98,"2020-03-11","withdrawal",648,-347
98,"2020-03-28","deposit",252,-95
98,"2020-04-01","withdrawal",291,-386
98,"2020-04-02","deposit",683,297
98,"2020-04-13","deposit",453,750
99,"2020-01-08","deposit",160,160
99,"2020-01-21","deposit",789,949
99,"2020-02-29","withdrawal",189,760
99,"2020-03-24","withdrawal",23,737
100,"2020-01-06","deposit",158,158
100,"2020-01-14","deposit",923,1081
100,"2020-02-05","purchase",749,332
100,"2020-02-08","purchase",829,-497
100,"2020-03-01","deposit",780,283
100,"2020-03-03","withdrawal",123,160
100,"2020-03-19","purchase",854,-694
100,"2020-03-28","purchase",938,-1632
100,"2020-03-30","deposit",181,-1451
101,"2020-01-12","deposit",136,136
101,"2020-01-18","purchase",620,-484
101,"2020-02-05","withdrawal",840,-1324
101,"2020-03-07","withdrawal",895,-2219
101,"2020-03-12","deposit",544,-1675
101,"2020-03-15","purchase",535,-2210
101,"2020-03-16","purchase",463,-2673
102,"2020-01-26","deposit",917,917
102,"2020-02-06","deposit",438,1355
102,"2020-02-11","purchase",926,429
102,"2020-02-12","purchase",243,186
102,"2020-02-16","deposit",562,748
102,"2020-02-17","purchase",265,483
102,"2020-02-21","deposit",945,1428
102,"2020-03-09","purchase",772,656
102,"2020-03-09","deposit",303,959
102,"2020-03-10","deposit",591,1550
102,"2020-03-14","withdrawal",395,1155
102,"2020-03-15","withdrawal",329,826
102,"2020-03-18","deposit",639,1465
102,"2020-03-18","deposit",984,2449
102,"2020-03-26","withdrawal",584,1865
102,"2020-04-02","deposit",192,2057
102,"2020-04-06","withdrawal",468,1589
102,"2020-04-08","withdrawal",507,1082
102,"2020-04-15","deposit",516,1598
102,"2020-04-17","withdrawal",921,677
102,"2020-04-18","withdrawal",31,646
103,"2020-01-07","deposit",646,646
103,"2020-01-14","withdrawal",353,293
103,"2020-01-18","deposit",459,752
103,"2020-01-18","withdrawal",512,240
103,"2020-02-16","purchase",535,-295
103,"2020-02-16","purchase",555,-850
103,"2020-03-09","deposit",410,-440
103,"2020-03-10","deposit",358,-82
103,"2020-03-18","purchase",688,-770
103,"2020-03-19","purchase",435,-1205
103,"2020-03-19","deposit",193,-1012
103,"2020-03-19","withdrawal",839,-1851
103,"2020-03-26","purchase",406,-2257
104,"2020-01-25","deposit",989,989
104,"2020-01-26","purchase",46,943
104,"2020-01-30","withdrawal",328,615
104,"2020-02-24","withdrawal",589,26
104,"2020-02-27","deposit",985,1011
104,"2020-02-29","deposit",76,1087
104,"2020-03-25","withdrawal",321,766
104,"2020-03-29","withdrawal",414,352
104,"2020-03-30","deposit",838,1190
105,"2020-01-07","deposit",313,313
105,"2020-01-18","deposit",701,1014
105,"2020-02-09","purchase",249,765
105,"2020-02-28","purchase",599,166
105,"2020-03-04","deposit",143,309
105,"2020-03-13","withdrawal",848,-539
105,"2020-03-15","deposit",367,-172
105,"2020-03-24","withdrawal",119,-291
105,"2020-03-25","purchase",329,-620
105,"2020-03-30","deposit",647,27
105,"2020-04-01","purchase",213,-186
106,"2020-01-24","deposit",456,456
106,"2020-01-28","withdrawal",261,195
106,"2020-01-29","withdrawal",304,-109
106,"2020-02-01","deposit",747,638
106,"2020-02-07","purchase",222,416
106,"2020-02-09","deposit",976,1392
106,"2020-02-22","withdrawal",546,846
106,"2020-03-02","withdrawal",443,403
106,"2020-03-10","deposit",453,856
106,"2020-03-11","deposit",60,916
106,"2020-03-21","withdrawal",756,160
106,"2020-03-29","purchase",271,-111
106,"2020-04-17","purchase",728,-839
106,"2020-04-19","purchase",623,-1462
107,"2020-01-13","deposit",538,538
107,"2020-01-16","purchase",682,-144
107,"2020-02-17","withdrawal",546,-690
108,"2020-01-30","deposit",530,530
108,"2020-02-12","purchase",529,1
108,"2020-02-27","deposit",737,738
108,"2020-03-26","deposit",808,1546
108,"2020-04-05","deposit",737,2283
108,"2020-04-05","purchase",335,1948
108,"2020-04-08","purchase",163,1785
108,"2020-04-18","withdrawal",279,1506
108,"2020-04-18","deposit",990,2496
108,"2020-04-25","deposit",184,2680
109,"2020-01-01","deposit",429,429
109,"2020-02-03","deposit",767,1196
109,"2020-02-05","deposit",717,1913
109,"2020-02-08","deposit",578,2491
110,"2020-01-01","deposit",888,888
110,"2020-01-06","withdrawal",697,191
110,"2020-01-07","withdrawal",905,-714
110,"2020-01-09","deposit",241,-473
110,"2020-01-13","withdrawal",944,-1417
110,"2020-01-14","deposit",485,-932
110,"2020-01-14","deposit",545,-387
110,"2020-01-18","deposit",709,322
110,"2020-01-18","deposit",480,802
110,"2020-01-19","purchase",85,717
110,"2020-01-19","purchase",150,567
110,"2020-01-21","deposit",705,1272
110,"2020-01-26","purchase",14,1258
110,"2020-02-06","deposit",914,2172
110,"2020-02-11","withdrawal",974,1198
110,"2020-03-03","deposit",417,1615
110,"2020-03-05","withdrawal",373,1242
110,"2020-03-10","withdrawal",202,1040
110,"2020-03-17","deposit",943,1983
110,"2020-03-29","deposit",250,2233
111,"2020-01-28","deposit",101,101
111,"2020-02-01","deposit",362,463
111,"2020-03-25","withdrawal",364,99
112,"2020-01-08","deposit",945,945
112,"2020-02-09","deposit",707,1652
112,"2020-02-21","deposit",317,1969
112,"2020-02-29","withdrawal",122,1847
112,"2020-02-29","withdrawal",954,893
112,"2020-03-04","purchase",523,370
112,"2020-03-18","purchase",322,48
112,"2020-03-24","withdrawal",164,-116
113,"2020-01-21","deposit",14,14
113,"2020-01-23","purchase",525,-511
113,"2020-02-04","deposit",17,-494
113,"2020-02-06","withdrawal",245,-739
113,"2020-02-21","deposit",753,14
113,"2020-02-23","deposit",48,62
113,"2020-03-10","withdrawal",544,-482
113,"2020-03-11","purchase",21,-503
113,"2020-03-13","withdrawal",468,-971
113,"2020-03-23","deposit",203,-768
113,"2020-03-26","deposit",780,12
113,"2020-04-02","withdrawal",255,-243
113,"2020-04-03","withdrawal",211,-454
113,"2020-04-09","purchase",686,-1140
114,"2020-01-19","deposit",743,743
114,"2020-03-28","purchase",574,169
114,"2020-04-06","deposit",974,1143
115,"2020-01-29","deposit",144,144
115,"2020-02-01","purchase",400,-256
115,"2020-02-08","withdrawal",196,-452
